idx_type,date,value
i12_econ_exp,1994-04-01,27.4703557312253
i12_econ_exp,1994-07-01,21.6535433070866
i12_econ_exp,1994-10-01,16.6153846153846
i12_econ_exp,1995-01-01,2.85714285714286
i12_econ_exp,1995-04-01,3.98445092322643
i12_econ_exp,1995-07-01,-6.62650602409639
i12_econ_exp,1995-10-01,-10.8481262327416
i12_econ_exp,1996-01-01,-28.3609576427256
i12_econ_exp,1996-04-01,-38.8841927303466
i12_econ_exp,1996-07-01,-54.0747842761266
i12_econ_exp,1996-10-01,-39.2818280739935
i12_econ_exp,1997-01-01,-36.1497326203209
i12_econ_exp,1997-04-01,-16.6484118291347
i12_econ_exp,1997-07-01,0.548847420417124
i12_econ_exp,1997-10-01,11.0542476970317
i12_econ_exp,1998-01-01,2.34833659491194
i12_econ_exp,1998-04-01,17.7072671443193
i12_econ_exp,1998-07-01,29.3120638085743
i12_econ_exp,1998-10-01,3.40557275541796
i12_econ_exp,1999-01-01,6.26283367556468
i12_econ_exp,1999-04-01,2.70551508844953
i12_econ_exp,1999-07-01,15.3925619834711
i12_econ_exp,1999-10-01,29.6566077003122
i12_econ_exp,2000-01-01,37.3333333333333
i12_econ_exp,2000-04-01,39.3717277486911
i12_econ_exp,2000-07-01,44.5240532241556
i12_econ_exp,2000-10-01,31.321540062435
i12_econ_exp,2001-01-01,29.4589178356713
i12_econ_exp,2001-04-01,12.0618556701031
i12_econ_exp,2001-07-01,9.79978925184405
i12_econ_exp,2001-10-01,-59.9173553719008
i12_econ_exp,2002-01-01,-3.75634517766498
i12_econ_exp,2002-04-01,4.7569803516029
i12_econ_exp,2002-07-01,-12.2129436325679
i12_econ_exp,2002-10-01,-34.5
i12_econ_exp,2003-01-01,-22.8939544103072
i12_econ_exp,2003-04-01,-28.2696177062374
i12_econ_exp,2003-07-01,-16.2027833001988
i12_econ_exp,2003-10-01,-4.01567091087169
i12_econ_exp,2004-01-01,20.6106870229008
i12_econ_exp,2004-04-01,24.031007751938
i12_econ_exp,2004-07-01,15.0339476236663
i12_econ_exp,2004-10-01,-3.87596899224806
i12_econ_exp,2005-01-01,5.15267175572519
i12_econ_exp,2005-04-01,2.15264187866928
i12_econ_exp,2005-07-01,-12.4626121635095
i12_econ_exp,2005-10-01,-11.9140625
i12_econ_exp,2006-01-01,24.5245245245245
i12_econ_exp,2006-04-01,18.9620758483034
i12_econ_exp,2006-07-01,24.8995983935743
i12_econ_exp,2006-10-01,19.4672131147541
i12_econ_exp,2007-01-01,25.5744255744256
i12_econ_exp,2007-04-01,30.6748466257669
i12_econ_exp,2007-07-01,22.0372184133203
i12_econ_exp,2007-10-01,11.7878192534381
i12_econ_exp,2008-01-01,-9.19080919080919
i12_econ_exp,2008-04-01,-19.3484698914117
i12_econ_exp,2008-07-01,-45.0246305418719
i12_econ_exp,2008-10-01,-60.5058365758755
i12_econ_exp,2009-01-01,-57.3515092502434
i12_econ_exp,2009-04-01,-64.046021093001
i12_econ_exp,2009-07-01,-32.6295585412668
i12_econ_exp,2009-10-01,18.3381088825215
i12_econ_exp,2010-01-01,23.719165085389
i12_econ_exp,2010-04-01,43.9496611810261
i12_econ_exp,2010-07-01,33.1423113658071
i12_econ_exp,2010-10-01,18.8625592417062
i12_econ_exp,2011-01-01,15.0442477876106
i12_econ_exp,2011-04-01,14.1747572815534
i12_econ_exp,2011-07-01,-21.608040201005
i12_econ_exp,2011-10-01,-37.5502008032129
i12_econ_exp,2012-01-01,-29.3153326904532
i12_econ_exp,2012-04-01,-1.97764402407567
i12_econ_exp,2012-07-01,-19.5772058823529
i12_econ_exp,2012-10-01,-23.1375985977213
i12_econ_exp,2013-01-01,-0.255972696245734
i12_econ_exp,2013-04-01,3.30578512396694
i12_econ_exp,2013-07-01,-5.62103354487761
i12_econ_exp,2013-10-01,1.39275766016713
i12_econ_exp,2014-01-01,17.6470588235294
i12_econ_exp,2014-04-01,7.83018867924528
i12_econ_exp,2014-07-01,4.94402985074627
i12_econ_exp,2014-10-01,-13.5087719298246
i12_econ_exp,2015-01-01,-12.275731822474
i12_econ_exp,2015-04-01,-7.59368836291913
i12_econ_exp,2015-07-01,-24.7120418848168
i12_econ_exp,2015-10-01,-15.6310679611651
i12_econ_exp,2016-01-01,-15.6981786643539
i12_econ_exp,2016-04-01,-16.6975881261596
i12_econ_exp,2016-07-01,-19.0274841437632
i12_econ_exp,2016-10-01,-6.46425073457395
i12_econ_exp,2017-01-01,14.4075021312873
i12_econ_exp,2017-04-01,4.77099236641221
i12_econ_exp,2017-07-01,15.923009623797
i12_econ_exp,2017-10-01,14.2857142857143
i12_econ_exp,2018-01-01,31.7340644276902
i12_econ_exp,2018-04-01,14.2493638676845
i21_price_hist,1972-10-01,173.04347826087
i21_price_hist,1973-01-01,174.688796680498
i21_price_hist,1973-04-01,171.009174311927
i21_price_hist,1973-07-01,173.684210526316
i21_price_hist,1973-10-01,174.87091222031
i21_price_hist,1974-01-01,184.801381692573
i21_price_hist,1974-04-01,182.574257425743
i21_price_hist,1974-07-01,181.081081081081
i21_price_hist,1974-10-01,174.145299145299
i21_price_hist,1975-01-01,169.731800766284
i21_price_hist,1975-04-01,128.854625550661
i21_price_hist,1975-07-01,100.835073068894
i21_price_hist,1975-10-01,83.005366726297
i21_price_hist,1976-01-01,60.9174311926606
i21_price_hist,1976-04-01,66.1538461538462
i21_price_hist,1976-07-01,70.0413223140496
i21_price_hist,1976-10-01,61.4695340501792
i21_price_hist,1977-01-01,57.3283858998145
i21_price_hist,1977-04-01,67.2661870503597
i21_price_hist,1977-07-01,76.5723270440252
i21_price_hist,1977-10-01,75.4980079681275
i21_price_hist,1978-01-01,63.8447971781305
i21_price_hist,1978-04-01,58.6345381526104
i21_price_hist,1978-07-01,51.9114688128773
i21_price_hist,1978-10-01,43.7858508604207
i21_price_hist,1979-01-01,52.3809523809524
i21_price_hist,1979-04-01,76.2677484787018
i21_price_hist,1979-07-01,89.4308943089431
i21_price_hist,1979-10-01,93.1558935361217
i21_price_hist,1980-01-01,104.775687409551
i21_price_hist,1980-04-01,106.295754026354
i21_price_hist,1980-07-01,108.600583090379
i21_price_hist,1980-10-01,109.985315712188
i21_price_hist,1981-01-01,134.762348555452
i21_price_hist,1981-04-01,153.730017761989
i21_price_hist,1981-07-01,158.926919518964
i21_price_hist,1981-10-01,165.909090909091
i21_price_hist,1982-01-01,154.56204379562
i21_price_hist,1982-04-01,146.503178928247
i21_price_hist,1982-07-01,147.58064516129
i21_price_hist,1982-10-01,133.547794117647
i21_price_hist,1983-01-01,119.654231119199
i21_price_hist,1983-04-01,112.545454545455
i21_price_hist,1983-07-01,115.356489945155
i21_price_hist,1983-10-01,102.010968921389
i21_price_hist,1984-01-01,101.568265682657
i21_price_hist,1984-04-01,119.401631912965
i21_price_hist,1984-07-01,114.403669724771
i21_price_hist,1984-10-01,115.784753363229
i21_price_hist,1985-01-01,115.063520871143
i21_price_hist,1985-04-01,133.394327538884
i21_price_hist,1985-07-01,122.48413417951
i21_price_hist,1985-10-01,107.805325987144
i21_price_hist,1986-01-01,110.473588342441
i21_price_hist,1986-04-01,99.0800367985281
i21_price_hist,1986-07-01,94.2592592592593
i21_price_hist,1986-10-01,88.0474452554745
i21_price_hist,1987-01-01,71.7996289424861
i21_price_hist,1987-04-01,72.493100275989
i21_price_hist,1987-07-01,84.1328413284133
i21_price_hist,1987-10-01,90.7441016333938
i21_price_hist,1988-01-01,87.6279069767442
i21_price_hist,1988-04-01,98.1378026070764
i21_price_hist,1988-07-01,97.9128856624319
i21_price_hist,1988-10-01,93.8756855575868
i21_price_hist,1989-01-01,99.169741697417
i21_price_hist,1989-04-01,114.181818181818
i21_price_hist,1989-07-01,128.41726618705
i21_price_hist,1989-10-01,123.584905660377
i21_price_hist,1990-01-01,157.957681692732
i21_price_hist,1990-04-01,156.953642384106
i21_price_hist,1990-07-01,149.6336996337
i21_price_hist,1990-10-01,160.180995475113
i21_price_hist,1991-01-01,158.964879852126
i21_price_hist,1991-04-01,152.427184466019
i21_price_hist,1991-07-01,155.677655677656
i21_price_hist,1991-10-01,154.512957998213
i21_price_hist,1992-01-01,150.38961038961
i21_price_hist,1992-04-01,138.579136690648
i21_price_hist,1992-07-01,134.309240622141
i21_price_hist,1992-10-01,103.483043079743
i21_price_hist,1993-01-01,103.901996370236
i21_price_hist,1993-04-01,99.4515539305302
i21_price_hist,1993-07-01,91.6897506925208
i21_price_hist,1993-10-01,69.8630136986301
i21_price_hist,1994-01-01,75.2767527675277
i21_price_hist,1994-04-01,58.7155963302752
i21_price_hist,1994-07-01,64.1192917054986
i21_price_hist,1994-10-01,70.9497206703911
i21_price_hist,1995-01-01,67.5090252707581
i21_price_hist,1995-04-01,98.9304812834225
i21_price_hist,1995-07-01,89.4545454545455
i21_price_hist,1995-10-01,84.6425419240953
i21_price_hist,1996-01-01,68.3009298393914
i21_price_hist,1996-04-01,65.7392686804452
i21_price_hist,1996-07-01,50.8166969147005
i21_price_hist,1996-10-01,41.4432989690722
i21_price_hist,1997-01-01,28.659793814433
i21_price_hist,1997-04-01,32.7141382868937
i21_price_hist,1997-07-01,27.2727272727273
i21_price_hist,1997-10-01,36.4583333333333
i21_price_hist,1998-01-01,25.5576208178439
i21_price_hist,1998-04-01,24.1965973534972
i21_price_hist,1998-07-01,30.4143126177025
i21_price_hist,1998-10-01,28.952380952381
i21_price_hist,1999-01-01,33.489242282507
i21_price_hist,1999-04-01,43.0841121495327
i21_price_hist,1999-07-01,37.2881355932203
i21_price_hist,1999-10-01,41.5962441314554
i21_price_hist,2000-01-01,57.4266792809839
i21_price_hist,2000-04-01,58.2386363636364
i21_price_hist,2000-07-01,78.4715750232992
i21_price_hist,2000-10-01,79.5112781954887
i21_price_hist,2001-01-01,77.3496240601504
i21_price_hist,2001-04-01,73.1021555763824
i21_price_hist,2001-07-01,86.9850187265918
i21_price_hist,2001-10-01,58.1920903954802
i21_price_hist,2002-01-01,70.6766917293233
i21_price_hist,2002-04-01,79.7574626865672
i21_price_hist,2002-07-01,78.578110383536
i21_price_hist,2002-10-01,69.6660482374768
i21_price_hist,2003-01-01,60.3159851301115
i21_price_hist,2003-04-01,57.5329566854991
i21_price_hist,2003-07-01,54.382657869934
i21_price_hist,2003-10-01,75.3527751646284
i21_price_hist,2004-01-01,76.69452181987
i21_price_hist,2004-04-01,62.8359592215014
i21_price_hist,2004-07-01,79.7585886722377
i21_price_hist,2004-10-01,76.7889908256881
i21_price_hist,2005-01-01,62.5925925925926
i21_price_hist,2005-04-01,51.1049723756906
i21_price_hist,2005-07-01,59.6654275092937
i21_price_hist,2005-10-01,62.3255813953488
i21_price_hist,2006-01-01,51.8038852913969
i21_price_hist,2006-04-01,51.6339869281046
i21_price_hist,2006-07-01,62.5468164794008
i21_price_hist,2006-10-01,58.4888059701493
i21_price_hist,2007-01-01,51.8105849582173
i21_price_hist,2007-04-01,50.8379888268156
i21_price_hist,2007-07-01,62.956204379562
i21_price_hist,2007-10-01,76.2167125803489
i21_price_hist,2008-01-01,91.9444444444444
i21_price_hist,2008-04-01,96.0295475530933
i21_price_hist,2008-07-01,118.78453038674
i21_price_hist,2008-10-01,110.147601476015
i21_price_hist,2009-01-01,35.1123595505618
i21_price_hist,2009-04-01,29.9813780260708
i21_price_hist,2009-07-01,39.1627906976744
i21_price_hist,2009-10-01,27.5322283609576
i21_price_hist,2010-01-01,32.8716528162512
i21_price_hist,2010-04-01,54.3661971830986
i21_price_hist,2010-07-01,37.9278445883441
i21_price_hist,2010-10-01,49.0774907749078
i21_price_hist,2011-01-01,34.3836886005561
i21_price_hist,2011-04-01,64.1735918744229
i21_price_hist,2011-07-01,40.4452690166976
i21_price_hist,2011-10-01,-6.36108512628625
i21_price_hist,2012-01-01,9.88909426987061
i21_price_hist,2012-04-01,31.6402997502082
i21_price_hist,2012-07-01,21.6216216216216
i21_price_hist,2012-10-01,32.152117545376
i21_price_hist,2013-01-01,24.6437552388935
i21_price_hist,2013-04-01,32.486388384755
i21_price_hist,2013-07-01,44.02460456942
i21_price_hist,2013-10-01,43.2432432432432
i21_price_hist,2014-01-01,45.6039441248973
i21_price_hist,2014-04-01,44.7513812154696
i21_price_hist,2014-07-01,44.5562671546203
i21_price_hist,2014-10-01,44.6167097329888
i21_price_hist,2015-01-01,32.0772058823529
i21_price_hist,2015-04-01,-2.78846153846154
i21_price_hist,2015-07-01,-5.05050505050505
i21_price_hist,2015-10-01,11.0798122065728
i21_price_hist,2016-01-01,-3.61648444070648
i21_price_hist,2016-04-01,7
i21_price_hist,2016-07-01,16.78391959799
i21_price_hist,2016-10-01,33.745247148289
i21_price_hist,2017-01-01,33.4724540901503
i21_price_hist,2017-04-01,35.1123595505618
i21_price_hist,2017-07-01,40.4291845493562
i21_price_hist,2017-10-01,47.632058287796
i21_price_hist,2018-01-01,45.4175152749491
i21_price_hist,2018-04-01,46.4046822742475
i22_price_exp,1972-10-01,155.280898876405
i22_price_exp,1973-01-01,122.297297297297
i22_price_exp,1973-04-01,130.232558139535
i22_price_exp,1973-07-01,121.445221445221
i22_price_exp,1973-10-01,150.990990990991
i22_price_exp,1974-01-01,142.413162705667
i22_price_exp,1974-04-01,142.622950819672
i22_price_exp,1974-07-01,138.877338877339
i22_price_exp,1974-10-01,135.779816513762
i22_price_exp,1975-01-01,108.865979381443
i22_price_exp,1975-04-01,51.0948905109489
i22_price_exp,1975-07-01,44.273127753304
i22_price_exp,1975-10-01,33.921568627451
i22_price_exp,1976-01-01,20.9486166007905
i22_price_exp,1976-04-01,40.956340956341
i22_price_exp,1976-07-01,64.2701525054466
i22_price_exp,1976-10-01,53.5372848948375
i22_price_exp,1977-01-01,52.8942115768463
i22_price_exp,1977-04-01,62.8352490421456
i22_price_exp,1977-07-01,67.7700348432056
i22_price_exp,1977-10-01,68.5714285714286
i22_price_exp,1978-01-01,55.9055118110236
i22_price_exp,1978-04-01,60.0436681222708
i22_price_exp,1978-07-01,46.5437788018433
i22_price_exp,1978-10-01,56.2367864693446
i22_price_exp,1979-01-01,65.1063829787234
i22_price_exp,1979-04-01,78.6813186813187
i22_price_exp,1979-07-01,85.1769911504425
i22_price_exp,1979-10-01,91.2133891213389
i22_price_exp,1980-01-01,92.0436817472699
i22_price_exp,1980-04-01,94.3127962085308
i22_price_exp,1980-07-01,90.0943396226415
i22_price_exp,1980-10-01,101.240310077519
i22_price_exp,1981-01-01,108.625877632899
i22_price_exp,1981-04-01,110.34155597723
i22_price_exp,1981-07-01,126.7258382643
i22_price_exp,1981-10-01,111.493123772102
i22_price_exp,1982-01-01,91.9573643410853
i22_price_exp,1982-04-01,86.6731517509728
i22_price_exp,1982-07-01,108.261287223823
i22_price_exp,1982-10-01,92.27761485826
i22_price_exp,1983-01-01,67.7012609117362
i22_price_exp,1983-04-01,71.0019267822736
i22_price_exp,1983-07-01,101.535508637236
i22_price_exp,1983-10-01,85.7699805068226
i22_price_exp,1984-01-01,86.4161849710983
i22_price_exp,1984-04-01,89.7607655502392
i22_price_exp,1984-07-01,91.1650485436893
i22_price_exp,1984-10-01,93.9252336448598
i22_price_exp,1985-01-01,96.2172647914646
i22_price_exp,1985-04-01,100.671785028791
i22_price_exp,1985-07-01,92.7884615384616
i22_price_exp,1985-10-01,89.1891891891892
i22_price_exp,1986-01-01,93.3781190019194
i22_price_exp,1986-04-01,89.7683397683398
i22_price_exp,1986-07-01,87.0622568093385
i22_price_exp,1986-10-01,77.179236043095
i22_price_exp,1987-01-01,70.2274975272008
i22_price_exp,1987-04-01,65.034965034965
i22_price_exp,1987-07-01,82.1917808219178
i22_price_exp,1987-10-01,85.8800773694391
i22_price_exp,1988-01-01,86.62109375
i22_price_exp,1988-04-01,85.3585657370518
i22_price_exp,1988-07-01,85.6468366383381
i22_price_exp,1988-10-01,86.3372093023256
i22_price_exp,1989-01-01,100.669216061185
i22_price_exp,1989-04-01,103.798670465337
i22_price_exp,1989-07-01,102.949571836346
i22_price_exp,1989-10-01,110.049261083744
i22_price_exp,1990-01-01,135.311284046693
i22_price_exp,1990-04-01,110.070493454179
i22_price_exp,1990-07-01,101.750972762646
i22_price_exp,1990-10-01,132.60663507109
i22_price_exp,1991-01-01,125.146771037182
i22_price_exp,1991-04-01,92.9292929292929
i22_price_exp,1991-07-01,104.410354745925
i22_price_exp,1991-10-01,111.340206185567
i22_price_exp,1992-01-01,103.70705244123
i22_price_exp,1992-04-01,85.9598853868195
i22_price_exp,1992-07-01,97.6585365853659
i22_price_exp,1992-10-01,74.4186046511628
i22_price_exp,1993-01-01,75.0237416904084
i22_price_exp,1993-04-01,55.1891367604268
i22_price_exp,1993-07-01,57.3267326732673
i22_price_exp,1993-10-01,43.6416184971098
i22_price_exp,1994-01-01,51.2124151309408
i22_price_exp,1994-04-01,47.3581213307241
i22_price_exp,1994-07-01,62.1124031007752
i22_price_exp,1994-10-01,97.2083748753739
i22_price_exp,1995-01-01,123.281393217232
i22_price_exp,1995-04-01,62.9489603024575
i22_price_exp,1995-07-01,56.9200779727096
i22_price_exp,1995-10-01,55.4924242424243
i22_price_exp,1996-01-01,49.1039426523298
i22_price_exp,1996-04-01,41.0640066500416
i22_price_exp,1996-07-01,37.1807000946074
i22_price_exp,1996-10-01,32.4618736383442
i22_price_exp,1997-01-01,18.1623931623932
i22_price_exp,1997-04-01,18.5761957730812
i22_price_exp,1997-07-01,22.81284606866
i22_price_exp,1997-10-01,36.3728470111449
i22_price_exp,1998-01-01,26.3002944062807
i22_price_exp,1998-04-01,30.879345603272
i22_price_exp,1998-07-01,31.9526627218935
i22_price_exp,1998-10-01,37.8680203045685
i22_price_exp,1999-01-01,40.8224674022066
i22_price_exp,1999-04-01,40.4715127701375
i22_price_exp,1999-07-01,38.927507447865
i22_price_exp,1999-10-01,50.3503503503504
i22_price_exp,2000-01-01,58.5221674876847
i22_price_exp,2000-04-01,54.5824847250509
i22_price_exp,2000-07-01,68.1908548707754
i22_price_exp,2000-10-01,76.1149653121903
i22_price_exp,2001-01-01,70.657507360157
i22_price_exp,2001-04-01,68.1231380337637
i22_price_exp,2001-07-01,73.4126984126984
i22_price_exp,2001-10-01,67.6557863501484
i22_price_exp,2002-01-01,56.9849246231156
i22_price_exp,2002-04-01,61.1881188118812
i22_price_exp,2002-07-01,66.5029469548134
i22_price_exp,2002-10-01,58.6705202312139
i22_price_exp,2003-01-01,50.7204610951009
i22_price_exp,2003-04-01,49.4559841740851
i22_price_exp,2003-07-01,38.8943731490622
i22_price_exp,2003-10-01,66.6342412451362
i22_price_exp,2004-01-01,57.8796561604585
i22_price_exp,2004-04-01,49.2277992277992
i22_price_exp,2004-07-01,60.1932367149759
i22_price_exp,2004-10-01,68.4160305343512
i22_price_exp,2005-01-01,42.4670433145009
i22_price_exp,2005-04-01,30.2504816955684
i22_price_exp,2005-07-01,47.8942213516161
i22_price_exp,2005-10-01,51.0516252390057
i22_price_exp,2006-01-01,40.2697495183044
i22_price_exp,2006-04-01,44.1994247363375
i22_price_exp,2006-07-01,51.028403525955
i22_price_exp,2006-10-01,54.9655850540806
i22_price_exp,2007-01-01,41.1992263056093
i22_price_exp,2007-04-01,42.6484907497566
i22_price_exp,2007-07-01,58.1261950286807
i22_price_exp,2007-10-01,84.0113528855251
i22_price_exp,2008-01-01,84.9236641221374
i22_price_exp,2008-04-01,79.6208530805687
i22_price_exp,2008-07-01,100.944287063267
i22_price_exp,2008-10-01,75.2120640904807
i22_price_exp,2009-01-01,-6.96324951644101
i22_price_exp,2009-04-01,7.08133971291866
i22_price_exp,2009-07-01,26.2135922330097
i22_price_exp,2009-10-01,40.537944284342
i22_price_exp,2010-01-01,36.8821292775665
i22_price_exp,2010-04-01,52.0192307692308
i22_price_exp,2010-07-01,35.0525310410697
i22_price_exp,2010-10-01,51.2241054613936
i22_price_exp,2011-01-01,40.1157184185149
i22_price_exp,2011-04-01,69.3192713326942
i22_price_exp,2011-07-01,37.6344086021505
i22_price_exp,2011-10-01,10.8610567514677
i22_price_exp,2012-01-01,25.0478011472275
i22_price_exp,2012-04-01,33.5628227194492
i22_price_exp,2012-07-01,31.9559228650138
i22_price_exp,2012-10-01,38.8742304309587
i22_price_exp,2013-01-01,35.7446808510638
i22_price_exp,2013-04-01,34.1575091575092
i22_price_exp,2013-07-01,53.2432432432433
i22_price_exp,2013-10-01,54.2279411764706
i22_price_exp,2014-01-01,52.7777777777778
i22_price_exp,2014-04-01,49.2957746478873
i22_price_exp,2014-07-01,54.8476454293629
i22_price_exp,2014-10-01,53.2923617208077
i22_price_exp,2015-01-01,29.367327667611
i22_price_exp,2015-04-01,5.8648111332008
i22_price_exp,2015-07-01,17.8238341968912
i22_price_exp,2015-10-01,35.755258126195
i22_price_exp,2016-01-01,16.0621761658031
i22_price_exp,2016-04-01,22.4358974358974
i22_price_exp,2016-07-01,31.6062176165803
i22_price_exp,2016-10-01,44.2105263157895
i22_price_exp,2017-01-01,41.6808149405773
i22_price_exp,2017-04-01,38.3018867924528
i22_price_exp,2017-07-01,44.5783132530121
i22_price_exp,2017-10-01,56.353591160221
i22_price_exp,2018-01-01,43.8572409059712
i22_price_exp,2018-04-01,52.9857022708158
i31_job_secure,1972-10-01,-4.40097799511002
i31_job_secure,1973-01-01,14.3920595533499
i31_job_secure,1973-04-01,-6.68103448275862
i31_job_secure,1973-07-01,-3.33333333333333
i31_job_secure,1973-10-01,5.6
i31_job_secure,1974-01-01,-30.6122448979592
i31_job_secure,1974-04-01,-24.1935483870968
i31_job_secure,1974-07-01,-33.7078651685393
i31_job_secure,1974-10-01,-68.75
i31_job_secure,1975-01-01,-93.3333333333333
i31_job_secure,1975-04-01,-93.9110070257611
i31_job_secure,1975-07-01,-86.6071428571429
i31_job_secure,1975-10-01,-94.3579766536965
i31_job_secure,1976-01-01,-107.171314741036
i31_job_secure,1976-04-01,-49.1596638655462
i31_job_secure,1976-07-01,-13.4529147982063
i31_job_secure,1976-10-01,-25.3875968992248
i31_job_secure,1977-01-01,-69.140625
i31_job_secure,1977-04-01,-24.0704500978474
i31_job_secure,1977-07-01,13.1756756756757
i31_job_secure,1977-10-01,16.6301969365427
i31_job_secure,1978-01-01,2.12355212355212
i31_job_secure,1978-04-01,-5.61555075593953
i31_job_secure,1978-07-01,9.73451327433628
i31_job_secure,1978-10-01,-75.103734439834
i31_job_secure,1979-01-01,-56.9915254237288
i31_job_secure,1979-04-01,-10.0642398286938
i31_job_secure,1979-07-01,4.55580865603645
i31_job_secure,1979-10-01,10.062893081761
i31_job_secure,1980-01-01,24.5669291338583
i31_job_secure,1980-04-01,30.5863708399366
i31_job_secure,1980-07-01,40.6003159557662
i31_job_secure,1980-10-01,10.459587955626
i31_job_secure,1981-01-01,2.98661174047374
i31_job_secure,1981-04-01,3.73647984267453
i31_job_secure,1981-07-01,2.71084337349398
i31_job_secure,1981-10-01,-16.1923454367026
i31_job_secure,1982-01-01,-69.6078431372549
i31_job_secure,1982-04-01,-78.4466019417476
i31_job_secure,1982-07-01,-88.2857142857143
i31_job_secure,1982-10-01,-117.568850902184
i31_job_secure,1983-01-01,-119.981238273921
i31_job_secure,1983-04-01,-79.7115384615385
i31_job_secure,1983-07-01,-70.7547169811321
i31_job_secure,1983-10-01,-77.6190476190476
i31_job_secure,1984-01-01,-81.5442561205273
i31_job_secure,1984-04-01,-73.8229755178908
i31_job_secure,1984-07-01,-60.9404990403071
i31_job_secure,1984-10-01,-38.8003748828491
i31_job_secure,1985-01-01,-49.4186046511628
i31_job_secure,1985-04-01,-31.8756073858115
i31_job_secure,1985-07-01,-18.2516810758886
i31_job_secure,1985-10-01,1.75609756097561
i31_job_secure,1986-01-01,1.05162523900574
i31_job_secure,1986-04-01,22.0502901353965
i31_job_secure,1986-07-01,16.9774288518155
i31_job_secure,1986-10-01,13.307240704501
i31_job_secure,1987-01-01,1
i31_job_secure,1987-04-01,-9.14512922465209
i31_job_secure,1987-07-01,9.77295162882527
i31_job_secure,1987-10-01,-5.17578125
i31_job_secure,1988-01-01,-33.3001988071571
i31_job_secure,1988-04-01,-61.1434108527132
i31_job_secure,1988-07-01,-40.1709401709402
i31_job_secure,1988-10-01,-12.1880998080614
i31_job_secure,1989-01-01,26.280193236715
i31_job_secure,1989-04-01,34.4529750479846
i31_job_secure,1989-07-01,38.4467881112176
i31_job_secure,1989-10-01,40.7185628742515
i31_job_secure,1990-01-01,27.7157360406091
i31_job_secure,1990-04-01,29.2857142857143
i31_job_secure,1990-07-01,25.8741258741259
i31_job_secure,1990-10-01,-10.8134920634921
i31_job_secure,1991-01-01,-49.6031746031746
i31_job_secure,1991-04-01,-64.3699002719855
i31_job_secure,1991-07-01,-92.4618320610687
i31_job_secure,1991-10-01,-112.511499540018
i31_job_secure,1992-01-01,-133.978873239437
i31_job_secure,1992-04-01,-130
i31_job_secure,1992-07-01,-135.608856088561
i31_job_secure,1992-10-01,-149.490268767377
i31_job_secure,1993-01-01,-138.653136531365
i31_job_secure,1993-04-01,-147.086031452359
i31_job_secure,1993-07-01,-146.790697674419
i31_job_secure,1993-10-01,-139.689781021898
i31_job_secure,1994-01-01,-126.691380908248
i31_job_secure,1994-04-01,-93.5089369708373
i31_job_secure,1994-07-01,-78.4295175023652
i31_job_secure,1994-10-01,-58.8347659980898
i31_job_secure,1995-01-01,-54.046511627907
i31_job_secure,1995-04-01,-69.7440585009141
i31_job_secure,1995-07-01,-80.3308823529412
i31_job_secure,1995-10-01,-87.5448028673835
i31_job_secure,1996-01-01,-96.8185726569218
i31_job_secure,1996-04-01,-129.003984063745
i31_job_secure,1996-07-01,-136.651583710407
i31_job_secure,1996-10-01,-144.855967078189
i31_job_secure,1997-01-01,-143.380855397149
i31_job_secure,1997-04-01,-134.098018769552
i31_job_secure,1997-07-01,-96.1578400830737
i31_job_secure,1997-10-01,-90.6309751434035
i31_job_secure,1998-01-01,-122.001888574127
i31_job_secure,1998-04-01,-101.619047619048
i31_job_secure,1998-07-01,-70.4995287464656
i31_job_secure,1998-10-01,-61.7507136060894
i31_job_secure,1999-01-01,-62.2222222222222
i31_job_secure,1999-04-01,-66.6349809885932
i31_job_secure,1999-07-01,-55.1691729323308
i31_job_secure,1999-10-01,-36.0116166505324
i31_job_secure,2000-01-01,-36.6507177033493
i31_job_secure,2000-04-01,-31.1953352769679
i31_job_secure,2000-07-01,5
i31_job_secure,2000-10-01,15.6824782187803
i31_job_secure,2001-01-01,19.6498054474708
i31_job_secure,2001-04-01,1.15163147792706
i31_job_secure,2001-07-01,-2.46679316888046
i31_job_secure,2001-10-01,-70.509125840538
i31_job_secure,2002-01-01,-76.4478764478765
i31_job_secure,2002-04-01,-64.5533141210375
i31_job_secure,2002-07-01,-74.8054474708171
i31_job_secure,2002-10-01,-111.588785046729
i31_job_secure,2003-01-01,-113.671128107075
i31_job_secure,2003-04-01,-118.130841121495
i31_job_secure,2003-07-01,-124.033930254477
i31_job_secure,2003-10-01,-118.738229755179
i31_job_secure,2004-01-01,-109.981167608286
i31_job_secure,2004-04-01,-97.1883786316776
i31_job_secure,2004-07-01,-90.9430438842204
i31_job_secure,2004-10-01,-97.0727101038716
i31_job_secure,2005-01-01,-100.185013876041
i31_job_secure,2005-04-01,-100.46685340803
i31_job_secure,2005-07-01,-104.882629107981
i31_job_secure,2005-10-01,-100.465549348231
i31_job_secure,2006-01-01,-88.0037488284911
i31_job_secure,2006-04-01,-71.5630885122411
i31_job_secure,2006-07-01,-47.0701248799232
i31_job_secure,2006-10-01,-45.0757575757576
i31_job_secure,2007-01-01,-38.9585342333655
i31_job_secure,2007-04-01,-27.0813397129187
i31_job_secure,2007-07-01,-29.8076923076923
i31_job_secure,2007-10-01,-13.776493256262
i31_job_secure,2008-01-01,-15.0239234449761
i31_job_secure,2008-04-01,-27.3603082851638
